#Frame             Rg      Rg[Max]
    7183       7.2940      12.9335
    7184       7.1538      11.9248
    7185       7.1514      12.4313
    7186       7.1346      11.3887
    7187       7.1302      11.6685
    7188       7.1329      11.5625
    7189       7.0152      11.4655
    7190       7.0521      11.7695
    7191       7.1211      11.6955
    7192       7.2324      11.6233
    7193       7.1298      11.3333
    7194       7.1313      11.7492
    7195       7.2075      11.4742
    7196       7.0834      11.5057
    7197       6.9894      11.6565
    7198       6.9854      11.3389
    7199       7.0146      11.6828
    7200       7.0402      11.7900
    7201       7.1518      11.6912
    7202       7.0202      11.5146
    7203       6.9159      11.4879
    7204       7.1229      11.5622
    7205       7.0342      11.7225
    7206       6.9780      11.9341
    7207       6.8095      11.2007
    7208       6.8427      11.5067
    7209       6.9218      11.4665
    7210       7.0219      11.1421
    7211       6.9973      11.5567
    7212       7.0814      12.3595
    7213       7.1844      11.3332
    7214       7.2471      12.2258
    7215       7.1029      11.3992
    7216       6.9490      11.3146
    7217       6.8399      10.8596
    7218       6.9755      11.6990
    7219       6.7222      11.1399
    7220       6.8884      11.4269
    7221       6.9102      12.1985
    7222       6.9101      12.3905
    7223       6.9899      11.7974
    7224       6.9301      11.5666
    7225       6.9282      11.4480
    7226       6.9557      11.7447
    7227       6.8806      11.7403
    7228       6.9318      11.3436
    7229       7.0274      11.8645
    7230       6.8879      12.9390
    7231       6.9333      12.3140
    7232       7.0173      12.1324
    7233       6.9459      12.6307
    7234       6.9719      12.0506
    7235       6.9690      11.7468
    7236       6.8914      11.5380
    7237       7.0362      11.7580
    7238       6.9631      11.5760
    7239       7.0076      11.8458
    7240       6.9734      12.1279
    7241       6.9500      11.7669
    7242       6.9454      11.6892
    7243       6.9721      12.2290
    7244       6.9653      12.8400
    7245       7.0055      12.1946
    7246       7.0798      12.1941
    7247       7.0223      12.4858
    7248       7.0334      12.1633
    7249       6.8719      12.2909
    7250       7.0179      11.7863
    7251       6.9405      12.3222
    7252       6.9752      11.8279
    7253       6.9307      12.0640
    7254       6.9716      11.9077
    7255       7.0745      12.1932
    7256       7.0157      12.3903
    7257       7.1363      13.3772
    7258       7.1122      12.1314
    7259       6.9471      11.2198
    7260       6.8461      11.2718
    7261       7.0169      11.8386
    7262       6.9477      11.6557
    7263       6.8789      11.3624
    7264       6.8308      11.4050
    7265       6.8412      11.3089
    7266       6.8334      11.3885
    7267       6.9558      11.2949
    7268       6.8238      11.2518
    7269       6.8394      11.3124
    7270       6.7700      11.1158
    7271       6.9191      11.9748
    7272       6.8877      11.3421
    7273       6.8981      11.7721
    7274       7.0599      11.5079
    7275       6.9455      11.7830
    7276       6.9833      11.7590
    7277       6.9047      11.4691
    7278       6.8777      11.3596
    7279       7.1267      11.9335
    7280       6.9327      11.4589
    7281       6.9383      11.4727
    7282       6.9024      11.6699
    7283       6.8675      11.9094
    7284       6.9161      11.9707
    7285       6.9946      11.9115
    7286       6.8734      11.4151
    7287       6.8531      11.6478
    7288       6.8989      12.2143
    7289       6.8501      11.5595
    7290       6.9758      11.6420
    7291       7.0151      11.5024
    7292       6.8491      11.6988
    7293       6.9356      11.9339
    7294       7.0050      12.1097
    7295       6.8483      11.4953
    7296       6.8629      11.9382
    7297       6.9438      12.3165
    7298       6.9966      12.2033
    7299       6.9044      11.8152
    7300       7.0957      13.2332
    7301       6.9432      11.3833
    7302       6.7934      10.7302
    7303       6.8920      11.6070
    7304       6.9527      11.5877
    7305       6.8412      11.2579
    7306       6.9663      12.0335
    7307       7.0543      12.4737
    7308       6.7327      11.7110
    7309       6.7773      11.2572
    7310       6.9596      12.1895
    7311       6.8870      12.3698
    7312       6.9589      12.1397
    7313       6.9176      11.3312
    7314       7.0036      11.6731
    7315       6.7109      10.6663
    7316       6.7603      10.7789
    7317       6.7158      10.5927
    7318       6.8521      11.0853
    7319       6.7978      11.3389
    7320       6.8332      11.6436
    7321       6.8321      11.3295
    7322       6.7622      11.4142
    7323       6.9550      11.4968
    7324       6.8796      11.7174
    7325       6.9044      11.7488
    7326       6.9226      12.0269
    7327       6.9498      11.6021
    7328       7.0463      11.8072
    7329       6.7977      11.1445
    7330       6.8105      11.2386
    7331       6.8271      11.3125
    7332       6.8448      11.1407
    7333       6.7431      11.0773
    7334       6.7698      10.9917
    7335       6.8468      11.0323
    7336       6.7959      11.5534
    7337       6.8698      11.0861
    7338       6.8552      11.2560
    7339       6.8431      11.2354
    7340       6.8002      10.9885
    7341       6.9892      11.2759
    7342       6.7914      11.1139
    7343       6.8076      11.3530
    7344       6.8681      11.1548
    7345       6.9259      11.2723
    7346       6.8129      11.6431
    7347       6.9519      11.8220
    7348       6.9654      11.6121
    7349       6.8627      12.0380
    7350       6.8241      11.3026
    7351       6.8362      11.2311
    7352       6.9007      11.4755
    7353       6.8631      11.4491
    7354       6.8027      11.2558
    7355       6.7352      11.2033
    7356       6.8993      11.7496
    7357       7.0669      11.7669
    7358       6.9029      11.5356
    7359       6.8596      11.4502
    7360       6.8864      11.3816
    7361       6.8888      11.4158
    7362       7.0588      11.5603
    7363       6.8464      11.1885
    7364       6.9660      11.7732
    7365       6.9231      12.0712
    7366       6.9242      11.9973
    7367       6.9030      11.3656
    7368       6.8995      11.3270
    7369       6.9674      12.6691
    7370       7.0185      11.9558
    7371       6.8951      11.4008
    7372       6.7650      11.2041
    7373       6.8489      11.2212
    7374       6.7439      11.3978
    7375       6.8937      11.7099
    7376       6.9021      11.7267
    7377       6.9707      11.8915
    7378       6.7839      11.3516
    7379       6.8149      11.4782
    7380       6.8166      11.2056
    7381       6.8923      11.3252
    7382       6.9397      11.5961
    7383       7.0026      12.3361
    7384       6.8357      11.3271
    7385       6.8439      11.3611
    7386       6.8167      11.6011
    7387       6.8042      11.6422
    7388       6.8660      11.7214
    7389       6.8923      11.4810
    7390       6.7482      11.1388
    7391       6.9502      11.9846
    7392       6.9481      12.2201
    7393       6.8443      11.5505
    7394       6.8510      11.6377
    7395       6.9220      12.3775
    7396       7.0049      11.9568
    7397       6.9145      11.7387
    7398       6.8735      11.5380
    7399       6.8528      11.6725
    7400       6.8218      11.2320
    7401       6.9670      11.9025
    7402       6.9472      11.7352
    7403       6.9555      11.8963
    7404       6.9345      11.5760
    7405       7.0059      11.6816
    7406       6.8420      11.5364
    7407       6.8335      11.4598
    7408       6.8473      11.5111
    7409       6.8111      11.3182
    7410       6.9020      11.4302
    7411       7.0034      12.0532
    7412       6.9684      11.8343
    7413       6.9489      11.8647
    7414       7.0239      11.9899
    7415       6.8949      11.3514
    7416       6.8435      11.8287
    7417       6.8345      11.5520
    7418       6.9565      11.1688
    7419       6.7188      11.1987
    7420       6.9408      11.7446
    7421       6.8581      11.7730
    7422       7.0610      12.7578
    7423       6.9319      12.7296
    7424       6.9247      11.2837
    7425       7.0092      11.5456
    7426       6.9437      11.7008
    7427       6.9732      11.9032
    7428       6.7761      11.2082
    7429       6.9016      11.9100
    7430       6.8785      11.7446
    7431       6.9083      11.4697
    7432       6.8347      11.4513
    7433       6.7592      11.3497
    7434       6.8541      11.3075
    7435       6.9115      11.5098
    7436       6.7831      11.7231
    7437       6.9191      11.4291
    7438       6.9490      11.5953
    7439       6.9245      11.5916
    7440       7.0310      11.5469
    7441       6.9026      11.6794
    7442       6.8846      11.4198
    7443       6.9544      11.6032
    7444       6.9869      11.7432
    7445       6.9122      11.7141
    7446       6.8671      11.4693
    7447       6.8754      11.4894
    7448       6.8523      11.2034
    7449       6.8840      11.3443
    7450       6.8844      11.1234
    7451       6.8628      11.5178
    7452       6.9753      12.2857
    7453       6.9039      11.5162
    7454       6.8601      11.8537
    7455       6.8400      11.4882
    7456       6.8675      12.1321
    7457       6.8215      11.3516
    7458       6.9171      11.3486
    7459       7.0107      11.7076
    7460       6.8682      11.1941
    7461       6.9321      11.7382
    7462       6.8618      12.1778
    7463       6.8930      12.1984
    7464       6.8340      11.4611
    7465       6.9152      11.5098
    7466       6.8985      11.9292
    7467       6.9896      11.9886
    7468       6.9575      11.4471
    7469       6.7821      11.2461
    7470       6.9385      11.3904
    7471       6.9745      11.9137
    7472       6.8632      11.1086
    7473       6.8422      11.5411
    7474       6.7925      11.1171
    7475       6.8615      11.8779
    7476       6.8157      11.0679
    7477       6.7809      11.0115
    7478       6.8731      12.4809
    7479       6.9132      11.5053
    7480       6.9044      11.4940
    7481       6.8690      11.5985
    7482       6.9636      11.5577
    7483       6.9824      12.1480
    7484       7.0311      12.4807
    7485       7.0005      11.9033
    7486       6.9218      11.6622
    7487       6.8419      11.9785
    7488       6.8467      12.3172
    7489       6.8544      11.0750
    7490       6.8257      11.6290
    7491       6.8085      11.2340
    7492       6.9881      11.6215
    7493       6.7870      11.2108
    7494       6.8849      11.3328
    7495       6.9343      11.8210
    7496       6.8395      11.8165
    7497       6.8837      12.0873
    7498       6.8845      11.5354
    7499       6.8272      11.4131
    7500       6.9474      11.3801
    7501       6.9671      11.7233
    7502       7.0768      11.6857
    7503       6.9178      11.8243
    7504       7.0259      11.9754
    7505       6.8735      11.4518
    7506       6.7926      11.1599
    7507       6.8871      11.5643
    7508       7.0844      12.4234
    7509       6.9601      11.8502
    7510       6.9595      11.9586
    7511       6.8922      11.7306
    7512       6.9046      11.5921
    7513       6.9747      12.2070
    7514       6.9305      12.3031
    7515       6.9591      11.8491
    7516       6.9108      11.7028
    7517       6.8283      11.4581
    7518       6.8855      11.9768
    7519       6.7521      11.3854
    7520       6.7386      10.9719
    7521       6.7799      11.6713
    7522       7.0678      12.0837
    7523       6.9593      12.1484
    7524       6.9186      12.3304
    7525       6.9070      11.8956
    7526       6.8461      11.1901
    7527       6.8190      11.1780
    7528       6.9178      12.4811
    7529       6.8547      12.0260
    7530       6.9241      12.4922
    7531       6.9815      12.2484
    7532       7.0461      11.6113
    7533       6.9505      12.4500
    7534       6.9495      12.0931
    7535       7.0380      12.1661
    7536       6.9375      11.6810
    7537       6.8813      11.5886
    7538       6.9661      12.2618
    7539       6.7838      11.2377
    7540       6.9020      11.7831
    7541       6.9120      11.3923
    7542       6.9370      11.7512
    7543       6.9751      11.5178
    7544       6.9972      11.4706
    7545       6.8740      11.0397
    7546       6.9122      11.6913
    7547       7.0152      11.8238
    7548       6.8828      11.4953
    7549       6.9576      11.8383
    7550       6.8444      11.0727
    7551       6.8673      11.4004
    7552       6.8211      11.2286
    7553       6.8892      12.1603
    7554       6.8662      11.4871
    7555       6.8218      11.4524
    7556       6.8321      11.8730
    7557       6.8277      11.8828
    7558       6.7747      11.3414
    7559       6.9301      11.6373
    7560       6.9035      11.6106
    7561       6.9502      11.6519
    7562       6.8538      11.5535
    7563       6.9648      12.3182
    7564       6.9704      11.7202
    7565       6.8719      11.4179
    7566       6.8643      11.8410
    7567       6.9026      11.4548
    7568       6.8336      11.3777
    7569       6.8661      11.6359
    7570       6.8167      11.6304
    7571       6.8816      11.6354
    7572       6.8736      11.3561
    7573       6.8776      11.4205
    7574       6.8750      11.1866
    7575       6.8973      11.7813
    7576       6.8764      11.5533
    7577       6.8719      11.4093
    7578       6.9563      11.9192
    7579       6.9992      11.8019
    7580       6.9524      11.8810
    7581       7.1060      11.9071
    7582       6.9150      11.6108
    7583       7.0686      11.9870
    7584       7.0013      12.1543
    7585       6.9771      12.1570
    7586       7.1095      12.2847
    7587       7.1189      12.4045
    7588       7.0142      12.5573
    7589       7.0047      12.1157
    7590       6.9566      12.0405
    7591       6.9791      12.5778
    7592       7.0098      12.3599
    7593       6.9305      12.1304
    7594       6.9854      12.2004
    7595       6.8423      11.6728
    7596       6.8793      11.3684
    7597       6.8454      11.7371
    7598       6.9328      11.7859
    7599       6.9179      11.6296
    7600       6.8511      11.5813
    7601       6.9010      11.4309
    7602       6.8484      11.5071
    7603       7.0548      12.4357
    7604       6.9585      11.7290
    7605       6.8836      11.5347
    7606       6.8480      11.5038
    7607       6.8799      11.5649
    7608       6.9548      11.8329
    7609       6.9526      12.1208
    7610       7.0012      12.2587
    7611       6.9666      11.7509
    7612       6.7741      11.2808
    7613       7.0043      11.8807
    7614       6.9197      11.5500
    7615       6.9724      11.6766
    7616       6.8077      11.2916
    7617       6.8804      11.3113
    7618       7.0004      11.6445
    7619       6.8951      11.2524
    7620       6.8630      11.5707
    7621       6.9502      11.3961
    7622       6.9156      11.0853
    7623       6.9676      11.4718
    7624       7.0036      11.2872
    7625       6.8838      11.2665
    7626       7.0340      11.4006
    7627       7.0992      11.6626
    7628       6.8910      11.0211
    7629       7.0119      11.0326
    7630       6.8217      11.0713
    7631       6.8705      11.3337
    7632       6.8457      11.4314
    7633       6.9621      11.1919
    7634       6.8510      11.2925
    7635       7.0096      11.8108
    7636       6.8247      11.2537
    7637       6.8493      11.2658
    7638       6.9362      11.1807
    7639       7.0365      11.5821
    7640       6.8077      10.9371
    7641       6.8000      11.4684
    7642       6.7914      10.8850
    7643       6.7842      11.1098
    7644       6.8046      11.0611
    7645       6.8195      10.7607
    7646       6.8831      11.7014
    7647       6.8041      11.3543
    7648       6.7906      11.4646
    7649       6.8238      11.2307
    7650       6.8306      11.5781
    7651       6.7992      11.2881
    7652       6.8491      11.4193
    7653       6.9060      11.8429
    7654       7.0097      11.9866
    7655       6.9974      11.6692
    7656       6.7624      11.0315
    7657       6.9144      11.5568
    7658       6.8902      11.2622
    7659       6.8217      11.1952
    7660       6.7955      11.3498
    7661       6.8301      11.3104
    7662       6.8408      11.4390
    7663       6.8982      11.2086
    7664       6.8584      11.5352
    7665       6.8735      11.4051
    7666       6.8915      11.2176
    7667       6.9093      11.4230
    7668       6.9432      11.5721
    7669       7.0246      11.7418
    7670       6.9837      11.9937
    7671       6.9032      11.5940
    7672       6.8713      11.3961
    7673       6.7826      11.8572
    7674       6.8325      11.1455
    7675       6.8628      11.4520
    7676       6.8031      11.1604
    7677       6.7706      11.1851
    7678       6.8866      11.5966
    7679       6.7840      11.3727
    7680       6.9063      11.5164
    7681       6.9078      11.5897
    7682       6.9536      12.0267
    7683       6.9395      11.3229
    7684       6.8403      11.4440
    7685       6.8620      11.1571
    7686       6.9474      11.4350
    7687       6.8785      11.5790
    7688       6.8402      11.1979
    7689       6.9388      12.4458
    7690       6.9078      12.6348
    7691       6.8302      12.5004
    7692       6.9638      12.7449
    7693       7.0048      12.6328
    7694       6.8874      11.5588
    7695       6.9274      12.0606
    7696       6.8641      11.3008
    7697       6.8780      12.4925
    7698       6.9639      12.6791
    7699       6.9076      11.2675
    7700       6.8136      11.9846
    7701       6.8822      11.6182
    7702       6.9498      11.4472
    7703       6.8264      11.1178
    7704       6.8570      11.4462
    7705       6.7775      11.5313
    7706       6.8155      11.5022
    7707       6.8468      11.5232
    7708       6.8383      11.5770
    7709       6.9038      11.5622
    7710       7.0001      11.4184
    7711       6.9673      11.4746
    7712       6.8313      11.3591
    7713       6.8712      11.4325
    7714       7.0309      11.9422
    7715       6.7397      11.3571
    7716       6.8191      11.2546
    7717       6.9845      11.6427
    7718       7.0149      11.5504
    7719       6.8955      11.4780
    7720       6.8946      11.3427
    7721       7.0610      11.5314
    7722       6.8358      11.1443
    7723       6.8256      11.2269
    7724       6.8213      11.0461
    7725       6.8392      11.3886
    7726       6.8470      11.5419
    7727       6.8866      11.6663
    7728       6.9706      12.8231
    7729       6.9590      13.0409
    7730       6.7476      12.4740
    7731       6.8827      11.9617
    7732       6.9173      12.1229
    7733       6.8897      11.7210
    7734       6.9155      11.6341
    7735       6.8920      11.3183
    7736       6.8421      11.7483
    7737       6.8550      11.6904
    7738       6.8805      11.2368
    7739       6.8733      11.5553
    7740       6.8988      11.5579
    7741       6.9282      12.1470
    7742       6.8731      11.4347
    7743       6.7805      11.1624
    7744       6.7815      11.1685
    7745       6.7667      10.7285
    7746       6.8056      10.8063
    7747       6.8096      11.6860
    7748       6.8196      11.5352
    7749       6.7988      11.5259
    7750       6.8944      11.8725
    7751       6.9194      11.7696
    7752       6.8799      11.6195
    7753       6.8815      11.6883
    7754       6.9654      11.3258
    7755       6.9004      11.6017
    7756       6.9180      11.5585
    7757       7.0091      11.9853
    7758       6.9632      11.3850
    7759       7.2647      12.0015
    7760       7.0656      12.1525
    7761       6.9443      11.5236
    7762       7.0508      11.4517
    7763       6.8660      11.8979
    7764       6.8046      11.3779
    7765       6.8273      11.1147
    7766       6.7702      11.2420
    7767       6.9078      11.8468
    7768       6.9009      11.7687
    7769       6.8414      11.7531
    7770       7.0034      11.9426
    7771       6.9313      12.2499
    7772       6.8314      11.7582
    7773       6.8873      11.5345
    7774       6.8607      11.2886
    7775       6.9662      11.4242
    7776       6.9220      11.9562
    7777       6.8841      11.5101
    7778       6.8323      11.1758
    7779       6.7573      11.2732
    7780       6.8149      11.9488
    7781       6.7896      11.1693
    7782       6.8659      11.4023
    7783       6.9019      11.2208
    7784       6.9575      11.6098
    7785       6.9292      12.0401
    7786       6.8871      12.0464
    7787       6.9271      11.9177
    7788       6.8646      12.0182
    7789       6.8945      11.3329
    7790       6.7622      11.5534
    7791       6.8520      11.7672
    7792       6.9984      12.1693
    7793       6.8697      12.1639
    7794       6.8621      11.3776
    7795       6.8477      11.3267
    7796       6.8523      11.5198
    7797       6.9194      11.4102
    7798       6.9469      11.2204
    7799       6.9628      11.4639
    7800       6.9108      12.1741
    7801       6.8567      11.5854
    7802       6.8337      11.9305
    7803       6.8648      11.2148
    7804       6.9764      11.5128
    7805       6.9015      11.8408
    7806       6.8861      12.8286
    7807       6.9412      12.5100
    7808       7.1039      12.5200
    7809       6.9635      12.4223
    7810       6.8620      11.7969
    7811       6.8814      12.1961
    7812       6.8672      11.6301
    7813       6.8666      11.1091
    7814       6.8834      12.1189
    7815       7.0057      13.0502
    7816       6.8871      12.7849
    7817       6.8493      11.8694
    7818       6.7907      11.7161
    7819       6.9380      12.1326
    7820       6.8828      11.6644
    7821       6.8023      11.7898
    7822       6.8150      11.3587
    7823       6.8476      11.5095
    7824       6.8411      11.0782
    7825       6.9548      11.3443
    7826       6.9297      11.6631
    7827       6.9650      11.8760
    7828       7.0381      12.3359
    7829       6.9078      11.8418
    7830       7.0303      12.2868
    7831       6.9720      11.5008
    7832       6.8381      12.1568
    7833       6.8812      12.0183
    7834       6.8158      11.8456
    7835       6.8740      11.8160
    7836       6.8753      11.6744
    7837       6.8488      11.3525
    7838       6.9232      12.0476
    7839       6.8651      12.2144
    7840       6.8453      10.8718
    7841       6.7943      11.1608
    7842       6.7840      11.0266
    7843       6.9693      11.1514
    7844       6.8559      11.5361
    7845       6.8371      11.6610
    7846       6.9322      11.6357
    7847       6.9026      11.6357
    7848       6.9198      12.1755
    7849       7.1169      12.5825
    7850       6.8704      11.1220
    7851       6.7970      11.4168
    7852       6.8614      11.6539
    7853       6.7843      11.3118
    7854       6.8673      11.7144
    7855       6.9754      12.1060
    7856       6.9876      11.7775
    7857       6.9178      11.8654
    7858       6.9963      12.2203
    7859       6.9166      11.4574
    7860       6.9794      11.3146
    7861       6.8539      11.5056
    7862       6.9184      11.9638
    7863       7.0073      11.6750
    7864       6.8809      11.4044
    7865       6.9468      11.9263
    7866       6.8502      11.6692
    7867       6.8528      12.2013
    7868       6.7563      11.7314
    7869       6.8253      11.3327
    7870       6.8776      12.2200
    7871       6.8512      11.9427
    7872       6.9755      11.8809
    7873       6.9182      12.0839
    7874       6.9055      11.8418
    7875       6.9021      11.3120
    7876       6.8177      11.3026
    7877       6.8886      11.6034
    7878       6.8550      11.2437
    7879       6.9023      11.4597
    7880       6.7896      11.0201
    7881       6.7772      11.2111
    7882       6.9682      11.8432
    7883       7.0437      12.8811
    7884       7.0662      12.8238
    7885       6.9397      12.1718
    7886       6.8675      11.8743
    7887       6.9843      12.4661
    7888       6.8493      11.5577
    7889       6.8436      11.9965
    7890       6.9811      12.2168
    7891       7.0189      13.0209
    7892       6.8932      11.8260
    7893       6.9523      12.8707
    7894       6.8164      11.0657
    7895       6.8619      11.7538
    7896       6.8397      11.2717
    7897       6.8513      11.3586
    7898       7.0061      12.7401
    7899       6.8471      11.1998
    7900       6.8415      11.2571
    7901       6.8069      11.8366
    7902       6.9084      11.8777
    7903       6.8971      11.2841
    7904       6.9357      11.4914
    7905       7.0104      12.1903
    7906       6.9895      11.7344
    7907       7.0942      11.7083
    7908       6.9332      11.5116
    7909       6.9611      11.7834
    7910       6.8673      11.5165
    7911       6.8982      11.8974
    7912       6.9093      11.7621
    7913       6.8640      11.5351
    7914       6.9265      11.5367
    7915       6.8601      11.1676
    7916       6.8802      11.1950
    7917       6.8541      12.1455
    7918       6.9612      12.5101
    7919       6.8920      11.8254
    7920       6.8139      11.5814
    7921       6.9216      12.1878
    7922       7.0257      12.7134
    7923       6.8612      12.6372
    7924       6.8890      11.8709
    7925       6.8564      11.4678
    7926       6.9121      11.6276
    7927       6.9094      11.3562
    7928       6.8274      11.4052
    7929       6.8354      11.1988
    7930       6.8599      11.4373
    7931       6.8633      11.2041
    7932       6.6572      10.8022
    7933       6.7514      11.0895
    7934       6.7825      11.0129
    7935       6.7611      10.9274
    7936       6.8920      11.3782
    7937       6.7779      11.5584
    7938       6.9871      11.5961
    7939       6.8667      11.4750
    7940       7.0196      11.2866
    7941       6.8455      11.1294
    7942       6.8456      11.3702
    7943       6.9436      11.8067
    7944       6.8038      11.6839
    7945       6.8635      11.4215
    7946       6.8550      11.7072
    7947       6.9064      11.3468
    7948       6.9657      12.4434
    7949       6.9181      12.0217
    7950       6.8484      11.5431
    7951       6.8076      11.4659
    7952       6.8670      11.6436
    7953       6.8671      11.6337
    7954       6.8491      11.7288
    7955       6.8576      11.4989
    7956       6.8871      11.3764
    7957       6.8697      11.4335
    7958       6.9609      11.8527
    7959       6.9724      11.4182
    7960       6.8833      11.9065
    7961       6.8963      11.6609
    7962       6.8423      11.3029
    7963       6.8358      11.3573
    7964       6.8944      11.5470
    7965       6.7003      11.4394
    7966       6.8341      11.6236
    7967       6.8578      10.9882
    7968       6.8070      11.1720
    7969       6.8344      11.5085
    7970       6.8110      11.4970
    7971       6.8442      11.9692
    7972       6.9350      11.5640
    7973       6.8753      11.4202
    7974       6.9812      11.8426
    7975       6.8749      11.4218
    7976       6.9237      11.4679
    7977       6.9452      11.8006
    7978       6.9438      12.1258
    7979       6.7913      11.2876
    7980       6.8217      11.2834
    7981       6.7796      11.1388
    7982       6.8384      11.1128
    7983       6.8971      11.1806
    7984       6.8681      11.3392
    7985       6.9663      11.7505
    7986       7.0140      11.9458
    7987       7.0058      11.8578
    7988       7.1215      13.1264
    7989       6.9409      12.2088
    7990       6.9118      11.6183
    7991       6.8952      11.8810
    7992       6.8556      11.6040
    7993       6.9216      11.6502
    7994       6.9457      11.9157
    7995       6.9826      11.4515
    7996       6.8298      11.7902
    7997       6.9943      11.9756
    7998       6.9521      11.3141
    7999       6.8806      11.2853
    8000       6.9495      12.6850
    8001       6.8708      11.7056
    8002       6.8302      11.1942
    8003       6.8465      11.6580
    8004       6.8512      11.3209
    8005       6.9667      12.4967
    8006       6.8567      11.8415
    8007       6.9033      11.4802
    8008       7.0443      12.1099
    8009       6.9968      12.2125
    8010       6.9416      11.9897
    8011       6.9281      11.4744
    8012       6.8409      11.5035
    8013       6.8545      11.9333
    8014       6.9348      11.8690
    8015       7.0457      12.6404
    8016       7.0447      11.6894
    8017       6.9805      12.0031
    8018       6.8865      11.9669
    8019       6.9419      12.0177
    8020       6.8554      12.2402
    8021       6.8469      11.1438
    8022       6.8584      12.0884
    8023       6.9156      11.6257
    8024       6.9017      12.1940
    8025       7.0718      12.6609
    8026       6.9873      12.4307
    8027       6.8268      12.0428
    8028       6.9781      11.9939
    8029       6.8197      11.6119
    8030       6.9534      12.0118
    8031       6.9680      11.9011
    8032       6.9039      11.8695
    8033       6.9267      11.8326
    8034       6.8654      11.5394
    8035       6.7335      11.0504
    8036       6.7848      11.2357
    8037       6.9761      11.6147
    8038       6.8816      12.0335
    8039       6.9323      11.7804
    8040       6.9887      11.9227
    8041       6.8923      11.4260
    8042       6.8277      11.0838
    8043       6.8810      11.3766
    8044       6.8164      11.8310
    8045       6.8986      13.1485
    8046       7.0081      12.9145
    8047       6.9861      12.6427
    8048       6.9048      12.4253
    8049       6.9028      12.0915
    8050       6.9157      11.3869
    8051       6.8655      11.4803
    8052       6.8151      11.4590
    8053       6.9024      11.1296
    8054       6.8264      11.6923
    8055       6.8838      11.5597
    8056       6.9562      12.1536
    8057       6.9050      11.4168
    8058       6.9592      11.6551
    8059       6.7873      11.1487
    8060       6.9296      11.7625
    8061       6.8535      12.2080
    8062       6.8375      11.9577
    8063       7.0331      13.0883
    8064       6.8643      11.9948
    8065       6.9500      11.7026
    8066       6.9791      12.0819
    8067       6.9536      12.2745
    8068       6.8822      11.2465
    8069       6.8753      11.6408
    8070       6.9566      11.8628
    8071       6.9275      11.8712
    8072       6.9144      11.5477
    8073       6.8963      11.7094
    8074       6.9425      12.0342
    8075       6.9522      12.0146
    8076       6.9853      11.9474
    8077       6.8314      12.8753
    8078       7.0150      12.2962
    8079       6.8957      11.8855
    8080       6.8830      11.6228
    8081       6.9618      12.1212
    8082       6.8875      11.3176
    8083       6.7985      11.5083
    8084       6.8654      11.5216
    8085       6.8433      11.8780
    8086       6.8887      11.3789
    8087       6.8306      11.6972
    8088       6.9367      12.2759
    8089       6.8990      12.1243
    8090       6.8818      11.7568
    8091       6.7392      11.4703
    8092       6.8656      11.8770
    8093       6.9113      12.6187
    8094       6.9521      12.2251
    8095       7.0191      12.6078
    8096       6.9554      12.4458
    8097       6.8858      11.7315
    8098       6.8434      12.3776
    8099       6.8509      12.3401
    8100       6.9148      12.9921
    8101       6.8649      12.7315
    8102       6.8584      12.3935
    8103       6.9483      12.1005
    8104       7.0355      12.6317
    8105       7.0345      11.3523
    8106       6.8515      11.2871
    8107       6.8984      11.5660
    8108       6.7941      11.5910
    8109       6.9195      11.9103
    8110       6.9209      11.8293
    8111       6.7637      11.6794
    8112       6.9427      12.0617
    8113       6.8084      11.5370
    8114       6.9514      11.5232
    8115       7.0795      12.7678
    8116       6.9607      11.5042
    8117       6.9791      11.6936
    8118       6.9321      11.3379
    8119       6.9154      11.9543
    8120       6.8614      11.6833
    8121       6.9457      11.9144
    8122       6.9257      12.1126
    8123       7.0229      11.7827
    8124       6.8500      11.6217
    8125       6.7937      11.2281
    8126       6.7782      11.0727
    8127       6.8286      11.4719
    8128       6.8025      11.5111
    8129       6.8282      11.3272
    8130       6.8714      12.1129
    8131       6.9176      11.3994
    8132       6.8460      11.3531
    8133       6.9267      11.4269
    8134       6.8930      11.4074
    8135       6.8474      11.3034
    8136       6.8118      11.6322
    8137       6.8811      11.9983
    8138       6.8521      11.5022
    8139       6.8699      11.4548
    8140       6.9246      12.0861
    8141       6.9201      11.4192
    8142       6.8214      11.0287
    8143       7.1047      12.1792
    8144       6.8594      10.8365
    8145       6.8313      10.9711
    8146       6.7842      11.9642
    8147       6.7168      11.1844
    8148       6.8585      11.5007
    8149       6.8391      11.4152
    8150       6.8933      11.6753
    8151       6.9404      12.5353
    8152       7.0522      11.9710
    8153       6.8964      11.6733
    8154       6.8819      11.9509
    8155       6.7754      11.6258
    8156       6.7531      11.1711
    8157       6.8877      11.4170
    8158       7.0313      11.9894
    8159       6.8699      12.2364
    8160       6.8040      12.0635
    8161       7.0228      12.1549
    8162       7.1449      12.3123
    8163       6.9849      11.6770
    8164       7.0112      12.9755
    8165       6.9811      11.7555
    8166       6.9270      11.4201
    8167       6.9024      11.3907
    8168       6.9681      11.3910
    8169       6.9132      12.6413
    8170       6.9868      11.3313
    8171       6.8982      11.9366
    8172       6.8703      12.0711
    8173       6.8909      11.9029
    8174       6.8363      11.5710
    8175       6.8246      11.2106
    8176       6.9108      11.6855
    8177       6.7825      11.0602
    8178       6.7654      10.8442
    8179       6.8318      11.3497
    8180       6.8418      11.1687
