#Frame      Q[native] Q[nonnative]
     826          665         2709
     827          667         2664
     828          667         2641
     829          659         2666
     830          677         2725
     831          669         2651
     832          676         2796
     833          663         2668
     834          690         2727
     835          684         2606
     836          686         2600
     837          682         2608
     838          676         2658
     839          669         2652
     840          669         2668
     841          678         2727
     842          678         2729
     843          654         2671
     844          659         2692
     845          682         2711
     846          679         2697
     847          696         2846
     848          698         2758
     849          689         2756
     850          697         2814
     851          685         2763
     852          691         2692
     853          695         2771
     854          687         2771
     855          690         2716
     856          672         2659
     857          668         2599
     858          696         2739
     859          672         2692
     860          714         2777
     861          723         2925
     862          716         2903
     863          706         2810
     864          696         2819
     865          694         2788
     866          707         2823
     867          679         2691
     868          678         2614
     869          683         2698
     870          702         2627
     871          686         2626
     872          679         2689
     873          711         2648
     874          735         2757
     875          710         2751
     876          705         2746
     877          717         2774
     878          714         2763
     879          723         2839
     880          721         2904
     881          711         2839
     882          726         2851
     883          708         2739
     884          716         2790
     885          728         2855
     886          719         2759
     887          729         2867
     888          717         2715
     889          708         2739
     890          723         2709
     891          718         2802
     892          723         2797
     893          721         2707
     894          724         2787
     895          722         2809
     896          716         2783
     897          706         2722
     898          697         2744
     899          705         2831
     900          709         2740
     901          702         2760
     902          716         2814
     903          716         2785
     904          697         2743
     905          713         2705
     906          723         2775
     907          709         2755
     908          699         2780
     909          684         2720
     910          684         2747
     911          693         2692
     912          686         2671
     913          700         2690
     914          682         2578
     915          712         2741
     916          683         2721
     917          707         2748
     918          685         2589
     919          671         2654
     920          670         2516
     921          681         2665
     922          692         2588
     923          697         2668
     924          681         2615
     925          681         2673
     926          707         2734
     927          706         2713
     928          672         2674
     929          686         2606
     930          710         2728
     931          680         2624
     932          635         2669
     933          652         2552
     934          632         2587
     935          668         2689
     936          679         2716
     937          674         2656
     938          664         2527
     939          677         2612
     940          671         2718
     941          696         2892
     942          672         2738
     943          675         2699
     944          673         2752
     945          663         2814
     946          672         2810
     947          652         2720
     948          677         2842
     949          668         2877
     950          674         2811
     951          673         2935
     952          643         2803
     953          640         2681
     954          644         2681
     955          625         2565
     956          622         2519
     957          627         2556
     958          620         2505
     959          629         2511
     960          635         2763
     961          614         2588
     962          624         2632
     963          628         2563
     964          631         2505
     965          621         2383
     966          622         2536
     967          611         2457
     968          622         2546
     969          637         2644
     970          628         2712
     971          634         2699
     972          632         2618
     973          627         2560
     974          617         2569
     975          618         2568
     976          614         2484
     977          612         2556
     978          623         2732
     979          618         2593
     980          601         2513
     981          623         2691
     982          608         2607
     983          583         2652
     984          602         2581
     985          607         2636
     986          621         2621
     987          634         2584
     988          619         2583
     989          632         2630
     990          625         2642
     991          602         2667
     992          597         2406
     993          562         2408
     994          554         2430
     995          554         2409
     996          563         2395
     997          562         2396
     998          557         2396
     999          581         2574
