     3.16650       3.35704     -19.05400      -3.93779  
     3.16700       3.32084     -15.38374      -3.94665  
     3.16750       3.32995     -16.24533      -3.95521  
     3.16800       3.28768     -11.96795      -3.96369  
     3.16850       3.25817      -8.96684      -3.97239  
     3.16900       3.30096     -13.19585      -3.98148  
     3.16950       3.28722     -11.77233      -3.99031  
     3.17000       3.45185     -28.18472      -3.99918  
     3.17050       3.39758     -22.70823      -4.00771  
     3.17100       3.41150     -24.05015      -4.01702  
     3.17150       3.37912     -20.76230      -4.02529  
     3.17200       3.40216     -23.01618      -4.03424  
     3.17250       3.33644     -16.39399      -4.04243  
     3.17300       3.34084     -16.78368      -4.05170  
     3.17350       3.39394     -22.04399      -4.06068  
     3.17400       3.34318     -16.91816      -4.07006  
     3.17450       3.35725     -18.27453      -4.07962  
     3.17500       3.30526     -13.02561      -4.08765  
     3.17550       3.38649     -21.09930      -4.09648  
     3.17600       3.40256     -22.65622      -4.10574  
     3.17650       3.36763     -19.11268      -4.11424  
     3.17700       3.28124     -10.42376      -4.12257  
     3.17750       3.27561      -9.81065      -4.13125  
     3.17800       3.34474     -16.67435      -4.13968  
     3.17850       3.24887      -7.03682      -4.14880  
     3.17900       3.39214     -21.31374      -4.15743  
     3.17950       3.27737      -9.78700      -4.16574  
     3.18000       3.41036     -23.03562      -4.17380  
     3.18050       3.40137     -22.08717      -4.18195  
     3.18100       3.38171     -20.07091      -4.19084  
     3.18150       3.43425     -25.27512      -4.20032  
     3.18200       3.35625     -17.42485      -4.20925  
     3.18250       3.42851     -24.60091      -4.21887  
     3.18300       3.19332      -1.03156      -4.22769  
     3.18350       3.38007     -19.65734      -4.23702  
     3.18400       3.32051     -13.65059      -4.24538  
     3.18450       3.37711     -19.26082      -4.25313  
     3.18500       3.31159     -12.65882      -4.26215  
     3.18550       3.39011     -20.46131      -4.27034  
     3.18600       3.34163     -15.56280      -4.27908  
     3.18650       3.34452     -15.80163      -4.28786  
     3.18700       3.42347     -23.64708      -4.29708  
     3.18750       3.42949     -24.19911      -4.30655  
     3.18800       3.34749     -15.94925      -4.31518  
     3.18850       3.25490      -6.63998      -4.32356  
     3.18900       3.31335     -12.43492      -4.33158  
     3.18950       3.28996     -10.04578      -4.34046  
     3.19000       3.42965     -23.96465      -4.34938  
     3.19050       3.41251     -22.20082      -4.35813  
     3.19100       3.36348     -17.24806      -4.36715  
     3.19150       3.32240     -13.09002      -4.37624  
     3.19200       3.30420     -11.21963      -4.38446  
     3.19250       3.30565     -11.31528      -4.39238  
     3.19300       3.31601     -12.30148      -4.40103  
     3.19350       3.42540     -23.18975      -4.41002  
