  331000    15.540 
  331500    15.817 
  332000    15.297 
  332500    15.357 
  333000    15.489 
  333500    15.621 
  334000    15.675 
  334500    15.461 
  335000    15.741 
  335500    15.614 
  336000    15.264 
  336500    15.579 
  337000    15.710 
  337500    15.389 
  338000    15.421 
  338500    15.590 
  339000    15.130 
  339500    15.465 
  340000    15.364 
  340500    15.399 
  341000    15.236 
  341500    15.598 
  342000    15.640 
  342500    15.601 
  343000    15.704 
  343500    15.455 
  344000    15.917 
  344500    15.967 
  345000    15.505 
  345500    15.804 
  346000    15.699 
  346500    15.486 
  347000    15.766 
  347500    15.243 
  348000    15.640 
  348500    15.669 
  349000    16.016 
  349500    15.625 
  350000    15.705 
  350500    15.655 
  351000    15.652 
  351500    15.247 
  352000    15.508 
  352500    15.493 
  353000    15.620 
  353500    15.514 
  354000    15.614 
  354500    15.690 
  355000    15.959 
  355500    15.403 
  356000    15.739 
  356500    15.555 
  357000    15.680 
  357500    15.919 
  358000    15.926 
  358500    15.536 
  359000    15.804 
  359500    15.649 
  360000    15.586 
  360500    15.787 
  361000    15.495 
  361500    15.550 
  362000    15.595 
  362500    15.390 
  363000    15.463 
  363500    15.705 
  364000    15.429 
  364500    15.605 
  365000    15.378 
  365500    15.692 
  366000    15.861 
  366500    16.035 
  367000    15.775 
  367500    15.857 
  368000    15.522 
  368500    15.768 
  369000    15.412 
  369500    15.496 
  370000    15.608 
  370500    15.527 
  371000    15.596 
  371500    15.650 
  372000    15.338 
  372500    15.339 
  373000    15.229 
  373500    15.570 
  374000    15.330 
  374500    15.342 
  375000    15.493 
  375500    15.302 
  376000    15.506 
  376500    15.157 
  377000    15.298 
  377500    15.219 
  378000    15.600 
  378500    15.663 
  379000    15.441 
  379500    15.690 
  380000    15.540 
  380500    15.419 
  381000    15.705 
  381500    15.521 
  382000    15.384 
  382500    15.433 
  383000    15.333 
  383500    15.439 
  384000    15.096 
  384500    15.399 
  385000    15.884 
  385500    15.653 
  386000    15.323 
  386500    15.624 
  387000    15.519 
  387500    15.790 
  388000    15.858 
  388500    15.697 
  389000    15.529 
  389500    15.566 
  390000    15.574 
  390500    15.622 
  391000    15.285 
  391500    15.489 
  392000    15.700 
  392500    15.555 
  393000    15.565 
  393500    15.478 
  394000    15.732 
  394500    15.429 
